Time,Voltaje_VCSEL,Power,Voltaje_Photodiode
1.2035775184631348,0,0.000219120702,2e-06
1.2379040718078613,1,0.000218384434,2e-06
1.270292043685913,2,0.000218319197,2e-06
1.4299707412719727,3,0.000218897039,2e-06
1.8158559799194336,4,0.000217713387,0.26672
1.865978717803955,5,0.000218887726,0.26672
1.917602300643921,6,0.000218067566,0.26672
2.053579092025757,7,0.00021804891,0.26672
2.115109920501709,8,0.000218347152,0.26672
2.317662477493286,9,0.00021760157,0.26652
2.3416080474853516,10,0.000217489724,0.26652
2.5184147357940674,11,0.000217843888,0.26652
2.565911293029785,12,0.000216874614,0.26652
2.615358352661133,13,0.000217741355,0.26652
2.765376091003418,14,0.000218486966,0.26635
2.8143532276153564,15,0.000217107619,0.26635
2.9809343814849854,16,0.000218459012,0.26635
3.0156447887420654,17,0.000217312641,0.26635
3.0643534660339355,18,0.000218058252,0.26635
3.220787286758423,19,0.000217359251,0.26629
3.2523670196533203,20,0.000218132802,0.26629
3.2845160961151123,21,0.000217303328,0.26629
3.4645516872406006,22,0.000218104833,0.26629
3.5163662433624268,23,0.000216818691,0.26629
3.717029333114624,24,0.000218160756,0.26625
3.764352798461914,25,0.000217163513,0.26625
3.9237115383148193,26,0.000218431043,0.26625
3.9654181003570557,27,0.00021804891,0.26625
4.014073371887207,28,0.000218011643,0.26625
4.163878917694092,29,0.000217648165,0.26627
4.2159035205841064,30,0.000218645408,0.26627
4.2652904987335205,31,0.000217163513,0.26627
4.41544771194458,32,0.000218645408,0.26627
4.451564788818359,33,0.000217815934,0.26627
4.627930164337158,34,0.000216977118,0.26632
4.664290428161621,35,0.000217284673,0.26632
4.715966701507568,36,0.000218123489,0.26632
4.866986036300659,37,0.000217965047,0.26632
4.917954444885254,38,0.000219130045,0.26632
4.965541124343872,39,0.000217909124,0.26632
5.119008302688599,40,0.000219307098,0.26652
5.164783000946045,41,0.000217564273,0.26652
5.330864429473877,42,0.000218719942,0.26652
5.362239122390747,43,0.000218971589,0.26652
5.415948390960693,44,0.000219055466,0.26652
5.570923089981079,45,0.000218309884,0.26671
5.615209341049194,46,0.000219251204,0.26671
5.650515794754028,47,0.000219232548,0.26671
5.814291000366211,48,0.000218104833,0.26671
5.863325834274292,49,0.000218272617,0.26671
6.066561698913574,50,0.000219633308,0.26701
6.118074417114258,51,0.00021844967,0.26701
6.274017572402954,52,0.000218030284,0.26701
6.319600820541382,53,0.000218486966,0.26701
6.367521524429321,54,0.000219661262,0.26701
6.5187506675720215,55,0.0002197172,0.26726
6.545961856842041,56,0.000219456226,0.26726
6.577840566635132,57,0.000219381676,0.26726
6.763467788696289,58,0.000219530804,0.26726
6.810816049575806,59,0.000220145914,0.26726
6.977924346923828,60,0.000219726498,0.26754
7.015235185623169,61,0.000220015412,0.26754
7.064541816711426,62,0.000220145914,0.26754
7.217396974563599,63,0.000219232548,0.26754
7.265906572341919,64,0.000219418944,0.26754
7.318394184112549,65,0.000219344394,0.26754
7.457408666610718,66,0.000220089991,0.26789
7.519654035568237,67,0.000219801048,0.26789
7.680815935134888,68,0.000219493493,0.26789
7.7183451652526855,69,0.000221115159,0.26789
7.7457051277160645,70,0.000220388232,0.26789
7.920820236206055,71,0.00021976378,0.26818
7.965916395187378,72,0.000219978145,0.26818
8.015920877456665,73,0.00021988494,0.26818
8.167473316192627,74,0.000220537331,0.26818
8.216346025466919,75,0.000221581184,0.26818
8.384358167648315,76,0.000220788992,0.26853
8.418424606323242,77,0.000220546659,0.26853
8.467147827148438,78,0.000220807604,0.26853
8.624120950698853,79,0.000220966045,0.26853
8.655968427658081,80,0.000221590497,0.26853
8.720026731491089,81,0.000221562528,0.26853
8.864289999008179,82,0.000222037837,0.26901
8.917692422866821,83,0.000221394759,0.26901
9.117606401443481,84,0.000222401315,0.26901
9.164205312728882,85,0.000223007111,0.26901
9.326937198638916,86,0.000221338865,0.26939
9.365963459014893,87,0.000223184208,0.26939
9.415963172912598,88,0.000221916707,0.26939
9.551762342453003,89,0.000222680916,0.26939
9.583377599716187,90,0.000223249444,0.26939
9.617284774780273,91,0.000222736839,0.26939
9.815966844558716,92,0.000223296054,0.26997
9.839551210403442,93,0.000223817959,0.26997
9.871422052383423,94,0.000223780662,0.26997
10.03109359741211,95,0.000223165553,0.26997
10.065374851226807,96,0.000224153453,0.26997
10.117145538330078,97,0.000224433083,0.26997
10.265928268432617,98,0.000224237345,0.27073
10.317603588104248,99,0.000225225245,0.27073
10.518458604812622,100,0.000224554242,0.27073
10.565968990325928,101,0.000226185221,0.27073
10.734947681427002,102,0.00022581243,0.27142
10.766972541809082,103,0.000225234588,0.27142
10.815967321395874,104,0.000225886979,0.27142
10.965703010559082,105,0.00022508546,0.27142
11.015703439712524,106,0.000225420983,0.27142
11.038360357284546,107,0.000226157252,0.27142
11.214948654174805,108,0.000226595279,0.27209
11.265371561050415,109,0.000225681928,0.27209
11.467292785644531,110,0.000227257013,0.27209
11.51913046836853,111,0.000226194534,0.27209
11.661726236343384,112,0.000226418197,0.27274
11.719888687133789,113,0.000227750963,0.27274
11.765336751937866,114,0.000227415439,0.27274
11.918481349945068,115,0.000227331562,0.27274
11.94964075088501,116,0.000227722994,0.27274
11.981611728668213,117,0.000228226272,0.27274
12.164918422698975,118,0.000227778932,0.27348
12.21434760093689,119,0.000228263569,0.27348
12.365968942642212,120,0.000227284967,0.27348
12.41597032546997,121,0.000227853467,0.27348
12.465941429138184,122,0.000227713695,0.27348
12.615966796875,123,0.00022945652,0.27443
12.667354106903076,124,0.000228897305,0.27443
