Time,Voltaje_Ideal,Wavelength,Power
4.047879695892334,0,1.54944e-06,0.000327315676
6.945491552352905,1,1.549436e-06,0.000326104113
9.820055961608887,2,1.549432e-06,0.000325899047
12.698100566864014,3,1.549428e-06,0.000324976398
15.595847129821777,4,1.549424e-06,0.000326607376
18.49211835861206,5,1.549424e-06,0.00032643028
21.393154621124268,6,1.54942e-06,0.000325516943
24.294780731201172,7,1.54942e-06,0.000323885935
27.193960428237915,8,1.549416e-06,0.00032597364
30.091058492660522,9,1.549416e-06,0.000324976398
32.99549436569214,10,1.549412e-06,0.000324845925
35.89034628868103,11,1.549412e-06,0.000323569082
38.79463744163513,12,1.549412e-06,0.000324156223
41.69257879257202,13,1.549408e-06,0.000324351946
44.59610104560852,14,1.549408e-06,0.000323690241
47.494075775146484,15,1.549408e-06,0.000322935317
50.3953971862793,16,1.549408e-06,0.000324575638
53.29293394088745,17,1.549408e-06,0.000323336077
56.19413423538208,18,1.549404e-06,0.00032482727
59.092120885849,19,1.549404e-06,0.000324529014
61.994253635406494,20,1.549404e-06,0.000324501045
64.89332580566406,21,1.549404e-06,0.000324230787
67.79656291007996,22,1.549404e-06,0.00032374615
70.6934061050415,23,1.5494e-06,0.00032247862
73.5941059589386,24,1.5494e-06,0.000323951215
76.4939489364624,25,1.5494e-06,0.000324221473
79.39530420303345,26,1.5494e-06,0.000324435823
82.29414772987366,27,1.549396e-06,0.000324249413
85.16006088256836,28,1.549396e-06,0.000322739594
88.04263234138489,29,1.549396e-06,0.000323438609
90.9433536529541,30,1.549396e-06,0.000325330562
93.82664132118225,31,1.549396e-06,0.000323326763
96.74005341529846,32,1.549392e-06,0.000325433066
99.63968992233276,33,1.549392e-06,0.000324053719
102.52479910850525,34,1.549392e-06,0.000324361259
105.40270900726318,35,1.549392e-06,0.000324370572
108.2969982624054,36,1.549392e-06,0.000324007095
111.19364356994629,37,1.549392e-06,0.000323559769
114.09006476402283,38,1.549388e-06,0.000325367815
116.99241733551025,39,1.549388e-06,0.000325293251
119.89005446434021,40,1.549388e-06,0.000325488974
122.79240441322327,41,1.549388e-06,0.000325022993
125.68752264976501,42,1.549388e-06,0.000325395784
128.59305357933044,43,1.549384e-06,0.000325759262
