Time,Voltaje_Ideal,Wavelength,Power
4.44941782951355,0,1.549432e-06,0.000317539088
7.842190504074097,1,1.549432e-06,0.00031689601
11.239803791046143,2,1.549428e-06,0.000316579128
14.64264178276062,3,1.549428e-06,0.000317073078
18.04106378555298,4,1.549428e-06,0.000318405859
21.4418363571167,5,1.549428e-06,0.000317734812
24.841566801071167,6,1.549428e-06,0.000317874597
28.241958618164062,7,1.549424e-06,0.00031689601
31.646982669830322,8,1.549424e-06,0.000317175582
35.053020000457764,9,1.549424e-06,0.000316224963
38.45872211456299,10,1.549424e-06,0.000316374091
41.86770248413086,11,1.549424e-06,0.000317548402
45.293508529663086,12,1.549424e-06,0.000317315396
48.69279670715332,13,1.549424e-06,0.000318461738
52.08218550682068,14,1.549424e-06,0.000315842859
55.49360537528992,15,1.549424e-06,0.000317781407
58.89371967315674,16,1.549424e-06,0.000316551159
62.28330683708191,17,1.549424e-06,0.00031729677
65.69319605827332,18,1.549424e-06,0.000317473838
69.09466004371643,19,1.54942e-06,0.000316821446
72.48386263847351,20,1.54942e-06,0.000316383434
75.89285397529602,21,1.54942e-06,0.000317986443
79.2918632030487,22,1.54942e-06,0.000317026512
82.68575716018677,23,1.54942e-06,0.000316411373
86.09445309638977,24,1.54942e-06,0.00031781866
89.49372267723083,25,1.54942e-06,0.000316569814
92.88650393486023,26,1.54942e-06,0.000317054451
96.29465818405151,27,1.54942e-06,0.000316299527
99.69137597084045,28,1.54942e-06,0.000317212893
103.08788681030273,29,1.54942e-06,0.000316290214
106.4946551322937,30,1.54942e-06,0.000318135571
109.8990626335144,31,1.54942e-06,0.000315936049
113.30465030670166,32,1.549416e-06,0.000317529775
116.73763155937195,33,1.549416e-06,0.000317967788
120.14048480987549,34,1.549416e-06,0.000316942605
123.5417013168335,35,1.549416e-06,0.000316672318
126.9439594745636,36,1.549416e-06,0.000315833546
130.34128284454346,37,1.549416e-06,0.000315898797
133.741854429245,38,1.549416e-06,0.000318042381
137.14465403556824,39,1.549412e-06,0.000318210106
140.53932547569275,40,1.549412e-06,0.00031781866
143.9407238960266,41,1.549412e-06,0.000315544603
147.3406627178192,42,1.549412e-06,0.000316700287
150.73813223838806,43,1.549412e-06,0.000317911879
154.13899326324463,44,1.549412e-06,0.000316374091
157.53766131401062,45,1.549408e-06,0.000316280901
160.93791341781616,46,1.549408e-06,0.000317408616
164.3367202281952,47,1.549408e-06,0.000317837315
167.73738741874695,48,1.549408e-06,0.00031640206
171.13801956176758,49,1.549408e-06,0.000317567028
174.53721809387207,50,1.549404e-06,0.000318312639
177.93577361106873,51,1.549404e-06,0.00031781866
181.33913278579712,52,1.549404e-06,0.000317427242
184.74418377876282,53,1.549404e-06,0.000318676117
188.15084600448608,54,1.549404e-06,0.000318704057
191.55571818351746,55,1.5494e-06,0.000318787963
194.98971891403198,56,1.5494e-06,0.000318079634
198.3888339996338,57,1.5494e-06,0.000318499049
201.78922414779663,58,1.5494e-06,0.000319924991
205.194655418396,59,1.549396e-06,0.00031816354
208.58772015571594,60,1.549396e-06,0.0003192726
211.9739224910736,61,1.549396e-06,0.00031757637
215.38880157470703,62,1.549392e-06,0.000319421728
218.78665614128113,63,1.549392e-06,0.000318144885
222.17570972442627,64,1.549392e-06,0.000317995757
225.58775401115417,65,1.549388e-06,0.000320428284
228.98838448524475,66,1.549388e-06,0.000318834558
232.37716817855835,67,1.549388e-06,0.000321127241
235.78829622268677,68,1.549388e-06,0.000318946375
239.18733096122742,69,1.549384e-06,0.000321024738
242.57738327980042,70,1.549384e-06,0.000319869054
245.98841667175293,71,1.549384e-06,0.000319738581
249.3884403705597,72,1.54938e-06,0.000321388216
252.77850461006165,73,1.54938e-06,0.000319664046
256.1875219345093,74,1.549376e-06,0.000320651947
259.5895812511444,75,1.549376e-06,0.000320251187
262.99561834335327,76,1.549376e-06,0.000321472093
266.4006359577179,77,1.549372e-06,0.000320679916
269.7906959056854,78,1.549372e-06,0.000322394772
273.18072867393494,79,1.549372e-06,0.000320679916
276.5857672691345,80,1.549368e-06,0.000323103071
279.98682045936584,81,1.549368e-06,0.000323326763
283.38185238838196,82,1.549364e-06,0.000323140353
286.78789591789246,83,1.549364e-06,0.000323028507
290.18692898750305,84,1.549364e-06,0.00032186351
293.58298563957214,85,1.54936e-06,0.000322273612
296.98802399635315,86,1.54936e-06,0.000322795531
300.38706517219543,87,1.549356e-06,0.00032247862
303.784095287323,88,1.549356e-06,0.000323065819
307.186154127121,89,1.549352e-06,0.000322590466
310.58718729019165,90,1.549352e-06,0.000322627748
313.96922755241394,91,1.549348e-06,0.000323009881
317.38627576828003,92,1.549348e-06,0.000322590466
320.7852988243103,93,1.549344e-06,0.000325488974
324.1853520870209,94,1.549344e-06,0.000325190747
327.5913784503937,95,1.549344e-06,0.000324473105
330.9974117279053,96,1.54934e-06,0.000324687484
334.4024636745453,97,1.54934e-06,0.000324342633
337.7914981842041,98,1.549336e-06,0.000326840382
341.18654203414917,99,1.549336e-06,0.000326765788
344.5875949859619,100,1.549332e-06,0.000324696797
347.98562264442444,101,1.549332e-06,0.000326365058
351.38666343688965,102,1.549328e-06,0.000327241141
354.77173233032227,103,1.549328e-06,0.000327017449
358.18476605415344,104,1.549324e-06,0.000327707123
361.5837869644165,105,1.54932e-06,0.000326877635
364.9738473892212,106,1.54932e-06,0.000328713679
368.3868799209595,107,1.549316e-06,0.000328368857
371.78590846061707,108,1.549316e-06,0.000327585964
375.17396903038025,109,1.549312e-06,0.000327856251
389.7855370044708,110,1.549312e-06,0.000328406109
393.1776008605957,111,1.549308e-06,0.000328219729
396.5866370201111,112,1.549304e-06,0.000328480673
399.98466205596924,113,1.549304e-06,0.000329151691
403.37872219085693,114,1.5493e-06,0.000330111681
406.78374338150024,115,1.5493e-06,0.000330586976
410.18378138542175,116,1.549296e-06,0.000330242154
413.56383419036865,117,1.549292e-06,0.000331407122
416.9838626384735,118,1.549292e-06,0.000329813425
420.3899004459381,119,1.549288e-06,0.000329925242
423.7959370613098,120,1.549288e-06,0.000332096795
427.2019884586334,121,1.549284e-06,0.000332814438
430.6329984664917,122,1.54928e-06,0.000332162017
434.0340392589569,123,1.54928e-06,0.000333476142
437.43508076667786,124,1.549276e-06,0.000333205855
440.8331196308136,125,1.549272e-06,0.000332320487
444.2331790924072,126,1.549272e-06,0.000333019474
447.6362130641937,127,1.549268e-06,0.00033433357
451.0322425365448,128,1.549264e-06,0.000334259035
454.4333019256592,129,1.54926e-06,0.000334249722
457.83134508132935,130,1.54926e-06,0.000333690492
461.2323832511902,131,1.549256e-06,0.000334165845
464.63242387771606,132,1.549252e-06,0.00033433357
468.03146052360535,133,1.549252e-06,0.000334305601
471.4315059185028,134,1.549248e-06,0.000334678421
474.83252716064453,135,1.549244e-06,0.000336756755
478.2325818538666,136,1.54924e-06,0.000335498567
481.6336102485657,137,1.54924e-06,0.000336393277
485.0306508541107,138,1.549236e-06,0.000337586214
488.4327116012573,139,1.549232e-06,0.000337726029
491.83175110816956,140,1.549232e-06,0.000337306643
495.2347707748413,141,1.549228e-06,0.000336756755
498.640828371048,142,1.549224e-06,0.00033788447
502.04686093330383,143,1.54922e-06,0.000337595557
505.4848642349243,144,1.54922e-06,0.000339403632
